,Position,phyloP,TSS,GC,C2H2 zinc finger factors,Nuclear receptors with C4 zinc fingers,Fork head/winged helix factors,T-Box factors,Basic helix-loop-helix factors (bHLH),Homeo domain factors,Basic helix-span-helix factors (bHSH),Runt domain factors,Tryptophan cluster factors,High-mobility group (HMG) domain factors,Homeo domain factors&Paired box factors,Paired box factors,Basic leucine zipper factors (bZIP)&SAND domain factors,Rel homology region (RHR) factors,Rel homology region (RHR) factors&C2H2 zinc finger factors,Tryptophan cluster factors&Homeo domain factors,Other C4 zinc finger-type factors,T-Box factors&Homeo domain factors,C2CH THAP-type zinc finger factors,Basic leucine zipper factors (bZIP),DM-type intertwined zinc finger factors,STAT domain factors,CRC domain,TATA-binding proteins,Tryptophan cluster factors&Basic helix-loop-helix factors (bHLH),ARID,SMAD/NF-1 DNA-binding domain factors,SAND domain factors,Heat shock factors,MADS box factors,Grainyhead domain factors,Other C4 zinc finger-type factors&Basic helix-loop-helix factors (bHLH),Heteromeric CCAAT-binding factors,Tryptophan cluster factors&Fork head/winged helix factors,TEA domain factors,p53 domain factors,GCM domain factors,ARID&Homeo domain factors,Homeo domain factors&High-mobility group (HMG) domain factors,label,mse,r2
layer6-head3,-0.0002595127348134047,-0.00029102723292229475,0.011234575648246415,0.036238022776700365,-0.00011888432220361093,-0.00017235629261209065,0.00014356387249221585,0.0003827654591439896,0.00010481863536690916,-9.973047732052862e-05,0.0008138434312228524,-0.0004507950229173852,8.991103268391443e-05,-0.000395458482571504,-0.0038702459691725816,-0.001310011167882919,-0.00231916684419243,0.00048275071458044006,7.806255641895632e-18,6.938893903907228e-18,-0.00034359595033633304,1.734723475976807e-18,0.004270466533790116,-0.00046588140612207046,-0.0015308459831843673,0.00011812798122984526,0.00036857277915617405,0.00415634204260996,0.0,0.0027205530611782024,-0.0005175849205059118,0.004031281181552252,0.000463345925243879,-0.0011654436830217428,-0.00281253986742135,0.0017504203875624545,0.0019067880085881503,-4.336808689942018e-19,-0.000783671892264169,-0.0018119340681424293,-0.002149843774815004,0.004133725319636658,-0.0029534443131653226,-0.011387112527785119,0.021823176491504247,0.014063520299167687
layer6-head4,0.0002988462448428002,0.0012036694438589677,-0.005094926046457926,0.1367751379810475,-0.00019436053554807198,-0.00045030480039253947,-7.536474218378407e-05,0.0007913302018948915,-4.3998080346888364e-05,-2.1098960585582347e-05,-0.0011979399467913598,0.0009395781465438685,-9.321611650265148e-05,0.00035039496688706013,0.0005810184037116872,-0.0005704011227099984,-0.0025454371801417117,-0.00011617681816295735,4.163336342344337e-17,3.2959746043559335e-17,-0.0003021344901779707,0.0,-0.0018332975869372668,0.00016725013335211264,0.000743712482140462,0.0007803919521550913,-0.0026135079440763485,0.0007865445761677217,3.469446951953614e-18,-0.0003303597905664345,-0.00038313323966288873,0.006938103353272336,0.00025156384532859527,-0.000876250364354549,0.0010520106721664587,0.006611205166052075,-0.00042541284529377634,1.734723475976807e-18,0.0009642741470918617,-0.0014794429943081212,-0.0006177306347667755,0.0036026753370670527,-0.0042169242063789586,-0.002286754796708592,0.009846255069521881,0.09430660764790832
layer6-head5,-0.00022021251738872164,-0.0011596877158620226,0.005831946374564744,0.10981732670855006,-0.0001079313011084717,-0.00017293738086394207,0.0001156938121273349,0.00024680542473884246,0.0002246093720135842,-1.2883222444056774e-05,0.0012248645704080008,-0.0012184686920004564,0.00018871642100785186,5.113860196763283e-05,-0.0020462177398308237,0.0011398489893364363,-0.005492809431762326,-0.0008411803619780497,2.6020852139652106e-17,3.0357660829594124e-17,0.00014644390751912122,0.0,0.002537716855867783,-0.0001314946073973796,0.001044974061646493,0.00015755593712365765,0.001970366871191793,0.001962476527682886,6.938893903907228e-18,0.0008242081377973621,-0.00019847981348351617,0.004941927457380964,0.0007113489558918194,-0.0006498575886314438,0.0024652829093705485,0.001983882694717027,0.001621687368085458,4.336808689942018e-19,-0.0005834471094120069,0.000325057962684473,-0.0023891911205271765,0.0032829043587489517,0.001395437193293141,-0.005707590959732081,0.015901236954047607,0.03560303231837336
layer6-head6,-0.00011679234335340737,0.0016490153231329143,0.0030230332359348043,0.004750559592689663,-0.00025956588680614746,-0.0003138615344020316,0.0001716935871176733,0.0003953959388447697,8.185567538142653e-05,-2.7014841842054836e-05,-0.00045043864690696235,0.001452140129688693,5.416425804225214e-06,-0.000152857362097086,-0.0007870854085646706,-0.0003130343359926122,-0.0009702644934231018,-0.00021970508764578697,1.3010426069826053e-18,8.673617379884035e-19,-0.0002090435789614084,3.0357660829594124e-18,0.0014724472923642732,-3.262070701101487e-05,0.003678780768581143,0.00014658604015276225,0.0015824112512402941,0.0038208601085743363,-4.336808689942018e-19,-0.00024909503511868044,-0.00042991041039892294,0.0035850362362645086,-3.7882365812708303e-06,-0.0007720912479225176,0.0006841373359407867,0.00743612627121449,-0.0006327198694241511,-4.336808689942018e-19,-2.1529428417946298e-05,0.008100677652342401,-0.000401118054703756,0.0015133758035832904,-0.0038520455050676445,-0.023108261362074375,0.004468806381448767,0.03519852726142603
layer6-head7,5.782353020710882e-05,0.002998181733009484,0.010102438205251401,0.04951284063344813,0.00018520467594849478,-0.00012542970842416466,0.0001945669945253699,8.727430975113749e-05,-3.104442196538327e-05,2.7698247227644293e-06,0.0008728559998501978,-0.0006041124130126524,-0.00010965763590717766,-7.114959126309348e-06,0.00018075240420682346,-0.0002500531313392196,-0.0010064429197476088,0.0007996621675537505,1.474514954580286e-17,7.806255641895632e-18,-0.0002991349248130689,-3.469446951953614e-18,-0.0012981227194317187,0.00022647530954830739,0.003847046940464309,-0.00023519091621873307,-0.0016319565126233233,0.0019921164129084027,1.734723475976807e-18,0.00025125694143828816,-0.0001121577852315701,-0.00023802905026916717,0.0006321704747925705,-0.0007678528266189576,0.00011334489827434383,0.001127653617182935,-0.001558494124262169,8.673617379884035e-19,-0.00141686704494536,0.0017122075594174922,-0.0037095984576126294,0.0024839352376597374,-0.006159132183193903,-0.029932134862978434,0.00865806645479007,0.034068307984588375
layer6-head8,0.00010386733088366992,-0.001583757987488009,0.007828539009938983,0.04577810060123926,3.517207013293676e-05,-0.00021694924581889643,4.5624399472990395e-05,0.0002951923872776586,6.1458090389500335e-06,4.089472007934979e-05,3.3149247953028766e-05,-0.0005160019362097412,4.116496069246982e-05,-1.2534546923802099e-05,-0.0021065194608147425,0.00016548428570509142,-0.003763531244043523,-0.00031950147893088646,1.3010426069826053e-17,3.469446951953614e-18,-0.0003882437722151662,-3.469446951953614e-18,-0.0005006212227824373,-0.00021383289853284842,-0.0011729229939404554,0.00010821384258448164,-0.0009795334012486295,0.002720863209211985,1.734723475976807e-18,0.0015345885570198722,-0.00011581954174460264,2.8716453959563517e-05,-0.0007562483700605135,0.00022622569090100805,3.686988253825e-05,0.0011655442630917965,0.00019050854131585137,4.336808689942018e-19,-0.0005766137394924146,-0.00040518756730288847,0.00028861721171270804,0.00034474753517725577,-0.002158506027054916,0.01489534900725994,0.00473689661515137,0.03727334421093842
layer6-head9,-0.00031806922365181363,0.001264651705550296,-0.005908794273277738,0.02540637274452153,4.549462459871167e-05,0.00018495653895213762,7.24143266911995e-05,0.00034799237063678774,1.3039702281077333e-05,1.2898126663078163e-05,0.00015153258996686406,0.0006626253131996816,0.0001148598611343512,-0.0004966819438514346,0.002359065207794327,0.0005199167506875156,-0.0017125929595021249,0.00013719574858412603,8.239936510889834e-18,7.589415207398531e-18,-7.780551356101834e-05,-5.204170427930421e-18,-0.0027732976089329744,0.00024309435339082888,0.0010385553801263042,0.00030400247236557135,-0.0025363536873204457,0.0015827372280747803,0.0,0.0019057570426494939,0.0004080520567003656,0.004944500967359382,-0.0018191609832426685,-0.001269448678817867,-0.00048460489862080176,-0.0017583837794418493,0.0015124378583874017,4.336808689942018e-19,6.807093901782944e-05,0.0011830981051981044,2.4114969114076795e-06,0.0018689898249767425,-0.002319508538438356,-0.019412607311415538,0.006178110737800466,0.06637128682268723
layer6-head10,-0.000305924472435331,0.0002861858882090103,0.012392543741933184,0.020398404406967836,1.1507383248210323e-05,-0.0001287042721807263,0.00012019395532297716,-3.4462849933001944e-06,8.576517782380495e-05,-2.775376567479453e-05,0.00012046871332801696,0.0010706837688626526,-9.783813061290409e-05,0.00032970966166114604,-0.0012889661038915233,0.0024436509277064684,-0.004698053008804846,-0.00041906077690772914,3.469446951953614e-18,4.7704895589362195e-18,-0.0010488729092674332,4.336808689942018e-18,0.002551654592949917,-0.00014144726022689887,0.0006435708888284281,0.00020786698514936092,-0.0012316931636701504,-0.00029895058571050714,8.673617379884035e-19,0.001007852499787397,-2.362445330822257e-05,-0.0008391115043511381,-1.355241005605098e-05,0.0007728179819794881,0.0020767194910736655,0.001508847053678133,0.0002997512541784948,-2.168404344971009e-19,0.0016662415597257225,-0.00023817099886204327,0.00033003664127083696,0.002624663740405629,0.00437468748446854,-0.01252722163951342,0.019863762437652532,0.016642470793727493
layer6-head11,0.00013605013116781443,0.005373499594337113,-0.000944665035463017,0.03257019343527959,-8.109270063039843e-05,0.0012524780913417027,0.00014447690553498756,0.0004355781233608071,-0.00010390568331309247,-3.254789336791252e-05,-0.0014952315534714302,0.002628209534321575,-0.000273855976998863,-0.0003753769029005463,0.0029702124611150045,0.0027040367817909956,0.0067019917650499045,8.959706093017757e-05,1.734723475976807e-18,3.469446951953614e-18,-0.00048418933281666837,-1.0408340855860843e-17,-0.005437021095961808,0.00029386846914871014,0.00884984166362888,0.0006781152754761576,-9.606317316552965e-05,0.003985285256109906,0.0,-0.0050949567918948365,-0.0017953878355738628,-0.01903000966718094,-0.0003162114954915596,-0.004626652213276709,0.0008541452340986402,0.011356077929006744,-0.003945401059545281,1.734723475976807e-18,0.0004958503616324634,0.0038397780708420096,-0.0009689656843337855,0.004566816603912752,-0.002709165394249765,-0.09772540632376535,0.03559384689798752,0.059287938558855724
layer7-head0,-6.783510887995245e-05,-0.0011920664599477631,0.0030926513895139147,0.07399123251821918,3.857597352272566e-05,0.00043436024267367424,7.369420146516369e-05,0.00024425266339391286,2.7189141491021607e-05,-1.2034414721688488e-05,0.00043466993175377575,-0.000680010486342525,0.0001887764046651104,0.00021966738836078295,-0.0011350015887510948,0.002217993531110246,-0.005096393626215869,-0.0005677907733888446,2.168404344971009e-17,2.42861286636753e-17,0.00030433235226658964,0.0,0.0010446629131634032,3.782764047713063e-05,0.0028354419234789784,0.00018883706334666203,0.001298818939311661,0.0013935568054898595,6.938893903907228e-18,0.001016460315948967,0.00023054011137061062,-0.0003164956913332332,-0.0005435114366038636,-0.0010893393845244341,0.0007992305083688357,-0.0003542671828853175,0.000848278879731112,4.336808689942018e-19,-0.0008947958231303061,0.0013222732818375142,-0.0011209326796053,0.002215420439203377,0.0006033854526400241,0.0018716458694712581,0.012327655564002657,0.018327721066857317
layer7-head1,5.203063118028181e-05,-0.0012003072638055049,0.0031385538173029585,0.006913010850486752,4.1695754990503146e-05,-0.00028601865839900656,8.75926747833556e-05,0.00035708129330364936,-5.917199578013826e-05,-6.707161096876375e-06,0.0003638005051104344,-0.0013440183663811663,-6.652173857838471e-06,0.00018178200196061607,-0.0006437705657770284,-0.0010030968063692882,-0.0021390634761405828,-0.0001417343784194161,2.168404344971009e-18,2.168404344971009e-18,-0.00044293194568262247,8.673617379884035e-19,0.0035847392032689433,-0.00019526505688705629,-0.0026578248642361306,0.00012808114436073435,-0.00034761052766935427,0.0003750250378517671,1.3010426069826053e-18,-0.0011794603751503192,-0.0005128697178339409,0.0026820817896843372,-0.00031940093877403617,0.0003150385518186002,-0.00042645484774783395,0.00046600947126588973,-0.00010506891074454391,-4.336808689942018e-19,-0.00035892201399906543,-0.0015576855700231821,0.0004710831064903553,0.0019195264517207868,0.002376409158524672,0.005162870958575962,0.015782139805110697,0.0012899824682233163
layer7-head2,0.0004559902566304625,-0.0019319278938258865,-0.025790848620418413,0.14300119296529523,-0.0002499202592983986,-0.000403380359778358,9.903433768603864e-05,0.00047662756859328864,0.00011496470348572602,-0.00012584837192910705,-0.00030107873052895437,0.001049225481941371,5.648328557022813e-05,0.0001692559530256411,0.002034660560491219,-0.00013110379925822407,-0.0021248112819890076,-0.00037657381298947587,5.0306980803327406e-17,5.551115123125783e-17,-0.0019325017433029854,-2.7755575615628914e-17,-0.002435627008593936,0.0005294195420190804,0.001410620144240036,0.0009379561325660546,0.0027157557444659757,0.005511389237537463,3.469446951953614e-18,-0.0003296467206219013,0.0017742044338222474,0.0022584554640045894,0.003784468306844497,-0.0020249551193318623,-0.00091885081709091,0.013026137542331256,0.005857122932828882,1.734723475976807e-18,-0.0005014136481656848,-0.0012828310399925532,0.0036873673003669253,0.006432082702280894,-0.002518807378321799,0.02613022364170512,0.02988466529240262,0.053472398352261585
layer7-head3,-0.00011953321982576943,-0.0008360214173891917,0.006557125784361635,0.0428258819415722,7.319032434457685e-05,5.483992709968143e-05,7.043252089921759e-05,0.0004055700537037098,7.851760064972766e-06,-1.4575309309633489e-05,0.0006997782373208412,-0.0013700795233893698,8.327020446956193e-06,0.000450030749120293,-0.0028573588454713175,0.0021623806360993956,-0.004414427673364859,-0.0009005114289755844,1.1275702593849246e-17,1.3877787807814457e-17,0.00035623712554125813,0.0,0.002509914614935903,-0.0001885483801317445,0.005611125375158246,0.00046792035671105916,0.0033385763882587917,0.002845146337523174,3.469446951953614e-18,0.0005641466629079274,-0.0004160889875077545,0.0034536316369111228,-0.0005020814129267104,-0.0008582416475386933,0.003951908044166884,0.00025248194224745707,0.001875663545926929,-1.6263032587282567e-19,-0.00034267342998023397,0.002747797720417188,-0.00045009272993675565,0.001796470675032638,-0.0038520989406115726,0.003522206516514058,0.027459286159289054,0.00485821669193387
layer7-head4,5.765131058308207e-05,-0.0026754720854703182,-0.006608183832787462,-0.042618904940913284,0.0001509167675769441,-0.000571218635293135,0.00025077033619261263,0.0006330492055748994,4.66054315093729e-05,9.07696738280372e-05,0.0022343488367395454,-0.005116738756392551,-1.1069555117333388e-05,-0.0002851344197071877,0.004769230659873783,-0.001811225245368586,-0.0038755156069793244,-0.0007535380712996854,-1.0408340855860843e-17,-1.3877787807814457e-17,-0.0013103658568164615,-3.469446951953614e-18,0.0010524201177372129,-0.0003239000315677617,-0.008646140278605238,-0.00016150784080934467,0.001398602056420057,0.007217294836700307,0.0,0.0020377751972347528,0.00040344357643790795,0.0011309191611566982,0.003258800301738617,-0.0010888875868674528,0.0008728355079264764,0.004724420708451529,-0.0018817496360015598,-1.0842021724855044e-19,-0.0014339496722774654,-0.008587404279038032,0.00036683566647172376,-0.0033174826220948024,-0.008871548355683663,-0.02569171114681921,0.024626619058669634,0.0127257657521328
layer7-head5,9.355545122346474e-05,-0.0006656622201647484,0.004308025285909714,0.021904367492115887,-6.146766949433226e-06,0.00022827841567702354,8.210280320786131e-05,-2.1241048405009983e-06,-2.758979168325095e-05,-3.208765795454034e-05,0.00046467446568278,-0.0011713824741670473,0.00019864393317538243,0.00018148790937119557,-0.0018844507936951122,0.0016116975819209958,-0.0014806032867638922,-0.00039799054343000074,7.37257477290143e-18,7.15573433840433e-18,0.0001521753801473617,1.734723475976807e-18,0.0033236240001789127,-1.1038144081592618e-05,0.00024866992305558127,7.268566005405876e-05,0.00019792843293647085,-0.00015951521492260594,1.734723475976807e-18,0.0009330667225679623,-0.0003401589285308979,0.0030188649137653668,0.0008300999194790486,0.0001947994852243331,0.0003174529276838186,-0.0011989253394190523,0.00034788701921297416,-4.336808689942018e-19,-3.0107621069012433e-05,-0.0012467003204252342,0.00017569002013782144,0.0018735069546254243,0.0011987285907287635,0.0004148319265091864,0.012410606893222795,0.004430385357925948
layer7-head6,2.198369806756353e-05,0.001051243231539576,-0.002778809382201966,0.012018408697834094,-0.00013693535476609592,0.00038069967303772426,-5.851655940329766e-05,0.00027817837415775027,3.463445136731699e-05,-1.4613525942016096e-05,4.8100109208239555e-05,0.0012496349846407209,-3.3381134333306324e-05,-9.483435767429748e-05,-0.00012013121827548356,0.0011378059248478307,-0.0002920104289087319,3.852133939925415e-05,3.686287386450715e-18,4.553649124439119e-18,-0.0005668825380739295,8.673617379884035e-19,0.0009949597873330632,-9.304244997745353e-05,0.0014287996158203467,-0.00015907779754041103,0.0011281137417543995,-0.0010149982722133973,-1.3010426069826053e-18,0.0011754766196176614,-0.00027593979151683444,0.003842549566944253,0.0007950824312643657,0.0003688257670330577,0.0003653124819460703,0.005956496836187308,0.0013497905884463754,-2.168404344971009e-19,6.494681279343511e-05,0.005034184523901477,0.001131021737499563,0.0010861515112309574,-0.0036171815617715443,-0.0060604923752137305,0.0022772689070290663,0.0074246634566819125
layer7-head7,4.190774518421358e-05,-0.0007625536431449258,0.006362204318431909,0.02904523135213637,8.091875300356196e-05,0.00045733907079823643,4.425367035656948e-05,0.00012050432869130158,5.445473893057439e-05,-1.26964532597343e-05,0.0003028115368106406,-0.00012654057471383633,0.00020800271224260077,0.0002541335344735714,-0.001315691967868601,0.0014586285167665052,-0.002352223351298784,-0.000166511812893412,7.806255641895632e-18,6.071532165918825e-18,6.32856321456964e-05,1.734723475976807e-18,0.0022752791573502308,-0.0001982863955268467,-0.0003792580498968766,0.00014372149822904898,-0.0007709423854461308,0.0015169690198329213,1.734723475976807e-18,0.00047407120048438805,-0.0004873286453860692,0.004095247260507656,-0.0005278449690363323,-0.0005548174626566871,-0.0014149026088403932,0.00356710499135704,-0.0007227943210204307,-1.0842021724855044e-19,-0.00027164674961902935,-5.446427961348109e-05,-0.0010197039972328092,0.001334261407388257,0.0014094029664063273,0.0017997279610064733,0.019325625893368992,0.0023143956993991743
layer7-head8,4.020901679872208e-05,-0.001127730300250443,0.004182934902073943,0.010324476234660577,0.0001447567488396612,-1.336422394318922e-05,1.5937595799979438e-05,0.00012562430437173,2.2825953192480556e-05,-1.386758854881234e-05,0.000667602434945105,-0.001026580357222922,0.000209313718829746,0.00016738146116161885,-0.002775094114331366,0.0018624821208502293,-0.0019801757062974123,-0.0003727501423136892,3.0357660829594124e-18,2.8189256484623115e-18,-4.9510596933549207e-05,2.168404344971009e-18,0.002628351186699427,6.905195057238139e-05,-0.0019207251967203205,-4.416860566155521e-05,0.0007625534314729939,-0.00016649933539369198,1.0842021724855044e-18,0.0011313765868529117,-0.00018814350705154535,0.002786984404740336,6.164411416064247e-05,0.00050015669358564,-0.0009914350122998965,0.0018995944308144944,-0.000290136737371503,-4.336808689942018e-19,-0.0002827067539923828,0.0022046684978035054,-0.000790075073075614,0.0015104439001513007,-0.001531896611855748,0.002464194466055445,0.014936590187971376,0.0010697847919916015
layer7-head9,3.7247334537126744e-05,-0.0009060195062909941,0.005417854056548698,0.009408683200358054,-4.577807258829768e-05,3.413920149602399e-06,-3.285765741027753e-05,-7.595606193142444e-05,1.0544340851313704e-05,-1.9922676994616084e-05,0.0005973373610588566,-0.0013239713558869171,0.00018490367932680194,-2.335484220922609e-05,-0.0006784852029323011,-5.845682913336379e-06,-0.0030720758880518778,-0.00019242243458001773,3.903127820947816e-18,1.3010426069826053e-18,0.0002595140515673474,2.168404344971009e-18,0.0026094933445480455,2.003612984744458e-05,-0.0021939897131113438,7.803064307105947e-05,0.0005246016805508887,-0.00022071868185378595,1.3010426069826053e-18,0.0006843304149810154,-0.0004852286432532074,0.0021644497040103536,0.00040254011490020584,0.00031514721808266336,-0.0014703627610643218,9.70839802903694e-05,0.0002925615797563717,-4.336808689942018e-19,-0.0003987619946369228,-0.002018481213656102,0.00047318883661956213,0.0008142824361225254,-0.0021471387323945498,0.006179626818954662,0.008601194819084907,0.00282936191239358
layer7-head10,1.1088189650642358e-05,-0.00037908267803717674,0.002507350227901267,0.020289602244168564,7.0203950759976496e-06,0.00010768838222197415,-1.5250422538437891e-05,0.0006379620744063843,1.872221746298132e-05,1.7862482463190092e-06,0.00015227551445425893,-0.0014002189052152645,0.00025752918266581167,-0.00016515108669962674,-0.002157813648601366,0.000989522271431247,-0.003882029367007656,-0.0005755390697973043,6.938893903907228e-18,7.15573433840433e-18,-0.0007400649069527057,1.734723475976807e-18,0.003732062907133281,-0.00039230927391863016,0.0019679258738286836,-0.00014826479231417236,-3.689930645005127e-05,0.003053186757734672,1.734723475976807e-18,-0.00033173099381989923,-0.0003995865994371403,0.003086330082426181,-0.0001147788936189791,-2.1424709993407037e-05,0.0006158819471275165,0.0017800816946137907,0.0010651194425855461,-2.168404344971009e-19,0.00018388753006259433,-0.0029536262691564207,-0.0011357204176958107,0.0010888683784196908,-0.0003365129988044648,-0.007576201000972523,0.025430134354980222,0.0006550842555385072
layer7-head11,9.035676475364775e-05,-0.0010136886606406104,0.0071543254470057775,0.003918777876086111,8.778436322036981e-05,0.0003463667202540091,9.0822993127076e-05,-0.0001349484939327289,-1.4950143682588275e-05,-4.655105193198547e-06,0.0005548384624130176,-0.0008093114008254341,9.74824104633707e-05,0.0001332088008646412,-0.0023788047824925256,0.0011001300217550777,-0.0015665990372690215,-0.00018957663425732426,8.673617379884035e-19,4.336808689942018e-19,0.0001492171635989915,3.0357660829594124e-18,0.0026871087102744396,5.0962166959596936e-05,-0.001738676028795836,-0.00012226013769351524,0.0007170259568220729,-0.0008893167778240127,6.505213034913027e-19,0.0006646225751662853,-0.0004396907467396857,0.002191357198174801,-0.0013443149849720205,-0.00030351149797526336,0.00015560538494378677,0.00018604508215241372,-0.000670608478745659,-4.336808689942018e-19,0.0002792006927612795,0.0007589492100121538,0.0009529891958735124,0.0017407374572250753,0.0025683510594002924,0.0005834533162886138,0.015261484827973775,0.0019279191002242735
layer8-head0,-0.00025692745391306724,-0.0007288763641268679,0.015044020029437053,-0.005494766467594319,-0.000494531625820346,3.833458313818173e-05,0.00018070279475714582,0.00032173796139321287,-8.166076821733262e-05,-2.941521609317519e-05,0.001481799628911914,-0.0008568127473338537,-1.4704140716489298e-06,-0.00024336463097148305,-0.0026416685650508067,0.0011474789624974571,-0.006134772361928858,0.0004170358949644508,-1.734723475976807e-18,-2.168404344971009e-18,-0.0004317648777093224,6.071532165918825e-18,0.0032070445242592077,-3.8882092747128945e-05,0.006332523666950812,-0.0003588696255390811,0.0013727691778130345,0.0005191575845231686,1.734723475976807e-18,-0.0008056523575810138,0.00021102700785195208,0.00028657632562371715,0.0018676310830616127,0.0006897009233227388,-0.0007128502348082024,0.0014246975235361044,-0.002354748628601789,-4.336808689942018e-19,-0.00013223399717064068,0.001747249520935845,0.00022676799790008776,-0.0006946842084316252,-0.0033161838861841676,-0.007737840028499606,0.026314667371571,0.00989144671688158
layer8-head1,-1.515855023235097e-05,-0.0008828854969219728,0.001765670365249903,0.005581082701323732,-1.6883792347261855e-05,3.7033148620098923e-05,3.167033175276845e-05,-7.155771008973074e-05,1.9302842594599615e-05,-2.1596247189513204e-05,0.000737876271086669,-0.0005411582325908558,0.00015573581503766832,2.8239762283494937e-05,-0.0015044531378778838,-2.7983546697151744e-05,-0.0007786665025980829,-0.0002177956648212905,4.336808689942018e-19,1.0842021724855044e-18,-0.000181547054286313,4.336808689942018e-19,-0.0004632596411926472,0.00012572610415905112,-0.0015675250256040661,-9.465408261291704e-05,-0.0008310440561007882,0.00041526776555289265,0.0,6.753530662619023e-05,-0.00018860682288070093,0.001648777532360591,0.0009012944900029615,-3.114509971158248e-05,-0.0008809451508304249,0.0005498530701532932,0.001280029672489506,1.0842021724855044e-19,0.00014169604314937033,-0.00025882246782300616,-0.0007241858176794059,0.0017679754414203957,0.00017521410349170068,-0.0016238771548429645,0.005924606719564522,0.0003802566752957315
layer8-head2,7.016734860838593e-05,-0.0008406850174810223,0.002640973330613095,0.018892906922993107,1.0550996638811602e-05,-7.089693249140681e-05,4.1116423281705135e-05,8.5736166487589e-05,0.00018558380197648415,-4.946397287562701e-05,0.0008798225533313232,-0.000367817595981038,7.233073168361713e-05,-6.708099568350127e-05,-0.0010536327824450843,0.0029998307179484995,-0.002787552861316848,0.00015929600759398356,6.938893903907228e-18,4.553649124439119e-18,-0.00042916415061527465,-1.734723475976807e-18,0.0008393922208483668,0.00019151567889859954,-0.0030283768831027686,-0.00030155400925938476,0.0009215504272942895,-0.0008655028955182406,8.673617379884035e-19,0.00047687355462961535,-0.00013783600972421895,0.0042593532291957245,0.000659406371811946,0.00048271514355594907,-8.045498767350208e-05,0.003253332667311447,0.000738897584816835,-1.0842021724855044e-19,-0.00017455340773239608,0.0009482353413124185,-0.00010122824156593577,0.0005590677408527478,0.0007967425831275077,-0.002234291668041414,0.0289228646697428,0.0012961538288156493
layer8-head3,1.906956174719404e-05,-2.5700796106895462e-05,-0.0020385403796583956,0.0025211409581324075,-0.0002642556267784313,-5.0967351193177256e-05,-2.0338961764146165e-05,9.021118028158504e-05,6.371867442299479e-05,9.904991278639065e-06,0.0007440335702556085,-0.0012397033484746133,4.631465732665872e-05,0.00016839056502128608,-0.0012025524699922172,0.0010680312472655554,-0.0007178408033192472,2.7328105608599537e-06,1.951563910473908e-18,3.903127820947816e-18,-0.0004821255852792674,-2.4936649967166602e-18,-0.003064556421857742,-0.00018788479635779024,0.004400846950936431,-0.0004240985643225724,0.0015121951979363201,-0.0010837590799398242,0.0,-0.0010624313795640724,-6.678903764950969e-06,-0.00219559166226172,0.0009123599829185065,0.0009854589698250166,-0.0003517090978153692,-0.0026787002878554283,-0.00025492472332107135,4.336808689942018e-19,0.0005858447699753508,0.002502697966390812,0.0020263367770285493,-0.0005023326961134174,0.0005130674046096752,0.007094851668130768,0.003755509000216577,0.004386105016382813
layer8-head4,-5.576417105778614e-05,-0.0006217260811778413,0.003099381799423807,0.01871987912137492,-7.040380794549467e-05,-5.4242337461815436e-05,2.1850015193477928e-05,6.245947623771221e-05,4.739846842058432e-05,-3.619780476838926e-05,0.0004695932720698065,-0.00043840252964785054,8.486561099857103e-05,0.00015447982247309095,-0.0014753133360994796,-0.00014639608036511829,-0.00154258528844868,-0.0002572481606878337,4.7704895589362195e-18,4.553649124439119e-18,-0.0001424666223723936,-8.673617379884035e-19,0.00018549973720538847,7.000396222664062e-05,-0.0014884609396411904,-0.0002467862836125098,-9.764316797571644e-05,-0.0003713062458707879,8.673617379884035e-19,-8.392410683200207e-05,-0.00025246166641992987,0.004196138177912643,2.537259955617474e-05,-0.00022962759797279152,0.00016863529874744943,0.0011394125032405486,0.0008948487502902972,0.0,0.0002810635506542494,0.00185271552436793,-0.0005830304719849895,0.002682731925156809,0.0018737316864301135,-0.002998388730094212,0.00969765166168267,0.003256128288117943
layer8-head5,-9.619629557987205e-05,-0.000491781793120084,0.003852141236991852,0.012955297852734712,-4.2685617359563396e-05,0.00010211718984334962,1.6242405106290938e-05,0.00012157181303551732,0.000120855830038821,-3.5308093800422245e-05,0.0006828181105389372,-0.0007362787008465677,0.00019047760720534523,6.541241315957974e-05,-0.0019301300296598793,0.0022446205361389255,-0.0008385862229051412,-0.0003714606056371549,3.2526065174565133e-18,2.8189256484623115e-18,-0.0006994938734645148,-8.673617379884035e-19,0.003095008140146241,-7.776277055069133e-05,-0.0006723176488473133,-0.00019655264471589922,-0.00040920166528365324,-0.0005743605175945412,8.673617379884035e-19,-0.00031763168327372354,-0.0002690433943719784,0.0021980039668259574,-0.00012212680907828445,-0.0004663606713172205,0.00017651446571326362,0.0008979785346368978,-0.0010890024170055385,-4.336808689942018e-19,0.0009379520785097982,0.0019206538014953202,-0.0011978029081450457,0.0029463713665821524,0.004906085744870546,-0.003641559936661925,0.016469946681212908,0.0016186233093725688
